CHR	POS	END	MEDIAN
chr6	163559717	163560216	1.09693
chr6	163560217	163560716	1.24368
chr6	163560717	163561216	0.99702
chr6	163561217	163561359	0.85011
chr6	163561479	163562079	0.85681
chr6	163563409	163563729	1.1093
chr6	163566710	163566805	1.0855
chr6	163570683	163570720	0.8493
chr6	163597505	163597507	1.06885
chr6	163651952	163651954	0.72818
chr6	163683098	163683100	0.3901
chr6	163732711	163732713	0.69084
chr6	163772485	163772487	1.07147
chr6	163801715	163801717	0.95864
chr6	163850314	163850316	0.68338
chr6	163885157	163885159	1.15306
chr6	163939624	163939626	1.33747
chr6	163989088	163989090	1.02106
chr6	164070893	164070895	1.17255
chr6	164256562	164256564	1.07878
chr6	164896627	164896629	1.16257
chr6	165280134	165280136	0.77974
chr6	165696935	165696937	1.30232
chr6	166497544	166497546	1.39167
chr6	166673271	166673273	1.55329
chr6	167300460	167300462	1.26004
chr6	167827122	167827247	0.19815
chr6	167864540	167864756	1.12323
chr6	167870375	167870508	1.22341
chr6	167872203	167872387	1.60992
chr6	167875324	167875505	1.03352
chr6	167879670	167879672	0.86028
chr6	167880349	167880527	0.94548
chr6	167889204	167889336	1.17649
chr6	167890851	167891039	1.21036
chr6	167893851	167893916	1.23732
chr6	167896867	167896982	1.04401
chr6	167898194	167898477	1.11925
chr6	167902306	167902396	1.33987
chr6	167907160	167907299	1.22768
chr6	167911090	167911172	1.08026
chr6	167911273	167911499	1.20194
chr6	167914157	167914323	1.22484
chr6	167914633	167914748	1.32229
chr6	167915157	167915443	0.80922
chr6	167917078	167917242	1.14219
chr6	167918724	167918943	1.16584
chr6	167922845	167922969	1.07669
chr6	167924994	167925101	1.27118
chr6	167943118	167943204	1.11728
chr6	167943391	167943485	1.06543
chr6	167943930	167944069	1.28598
chr6	167946696	167946911	1.25912
chr6	167947842	167947954	0.99533
chr6	167948282	167948488	1.11287
chr6	167951175	167951674	0.92422
chr6	167951675	167952197	0.8157
chr6	167962428	167962592	1.12727
chr6	168567010	168567012	1.10987
chr6	169007312	169007314	0.82
chr6	169553676	169553678	1.16399
chr6	169690796	169690798	1.06088
chr6	170536265	170536267	0.58357
chr7	256376	256378	1.17659
chr7	524253	524255	1.23475
chr7	1620110	1620112	1.18382
chr7	2331320	2331322	0.54346
chr7	2906826	2906828	1.53096
chr7	3369695	3369697	0.67415
chr7	3600154	3600156	0.71729
chr7	3985284	3985286	1.08144
chr7	4729535	4729537	1.35434
chr7	5067054	5067056	0.7669
chr7	5072922	5072924	1.18646
chr7	5117239	5117241	1.50353
chr7	5208863	5208865	1.07577
chr7	5241263	5241265	0.96528
chr7	5275782	5275784	1.47287
chr7	5334197	5334199	1.11831
chr7	5370793	5370795	1.48051
chr7	5394966	5394968	0.92209
chr7	5452332	5452334	1.06562
chr7	5494966	5494968	0.73784
chr7	5527737	5527901	0.56499
chr7	5527993	5528195	0.73393
chr7	5528270	5528729	0.60195
chr7	5529150	5529410	0.52315
chr7	5529524	5529667	0.51724
chr7	5562568	5562570	1.15689
chr7	5586612	5586614	1.19929
chr7	5628434	5628436	0.80453
chr7	5706921	5706923	0.86982
chr7	5734470	5734472	0.90482
chr7	5774546	5774548	0.77879
chr7	5794820	5794822	1.2582
chr7	5843107	5843109	0.45981
chr7	5973388	5973552	0.05899
chr7	5977577	5977767	0.87844
chr7	5978585	5978706	0.71297
chr7	5982813	5983001	0.23555
chr7	5986748	5987247	1.27489
chr7	5987248	5987630	1.39504
chr7	5989789	5989965	1.05577
chr7	5991962	5992067	1.02394
chr7	5995523	5995643	1.06967
chr7	5997315	5997433	0.26031
chr7	5999097	5999285	0.77321
chr7	6002442	6002646	1.06594
chr7	6003679	6003802	1.08546
chr7	6003961	6004068	0.89948
chr7	6005753	6005755	0.88531
chr7	6005881	6006041	1.16646
chr7	6008986	6009029	0.63585
chr7	6022283	6022285	0.81495
chr7	6061436	6061438	0.31156
chr7	6101366	6101368	1.26841
chr7	6141889	6141891	1.00992
chr7	6271978	6271980	0.79585
chr7	6332406	6332408	1.02897
chr7	6374725	6374780	0.10836
chr7	6387201	6387293	0.94544
chr7	6391913	6392051	1.13924
chr7	6400115	6400198	1.2006
chr7	6401857	6402037	1.18634
chr7	6402305	6402456	0.72681
chr7	6411603	6411605	0.38645
chr7	6456559	6456561	0.46372
chr7	6877490	6877492	0.80686
chr7	7171401	7171403	1.01601
chr7	7836224	7836226	0.60536
chr7	8122453	8122455	1.11048
chr7	8802892	8802894	0.76983
chr7	9298319	9298321	0.64213
chr7	9835578	9835580	0.89635
chr7	10180212	10180214	0.97811
chr7	10639288	10639290	1.13398
chr7	11164168	11164170	1.0855
chr7	11556149	11556151	0.74885
chr7	12118743	12118745	0.84571
chr7	12571311	12571313	1.26957
chr7	13149898	13149900	0.30632
chr7	13618621	13618623	0.55666
chr7	14243933	14243935	0.83881
chr7	14894928	14894930	0.96333
chr7	15349595	15349597	0.93252
chr7	15479089	15479091	0.77655
chr7	16270747	16270749	0.75213
chr7	16616666	16616668	1.35835
chr7	17157381	17157383	1.3465
chr7	17747704	17747706	0.96154
chr7	18348519	18348521	0.93038
chr7	18580541	18580543	1.11633
chr7	19099376	19099378	1.09002
chr7	19581971	19581973	0.90139
chr7	20281345	20281347	0.60765
chr7	20823533	20823535	0.78208
chr7	21312332	21312334	1.33321
chr7	21463831	21463833	0.94942
chr7	22033769	22033771	0.87815
chr7	22711399	22711401	1.08947
chr7	23759573	23759575	1.03991
chr7	24284369	24284371	1.09713
chr7	24719025	24719027	1.48833
chr7	25033819	25033821	1.10435
chr7	25469017	25469019	1.23551
chr7	26352716	26352718	0.60552
chr7	26695218	26695220	0.94038
chr7	26699364	26699366	0.8516
chr7	26730774	26730776	1.1949
chr7	26736006	26736008	1.10779
chr7	26753977	26753979	0.89635
chr7	26760325	26760327	0.69518
chr7	26779270	26779272	0.70287
chr7	26804996	26804998	0.69874
chr7	26812433	26812435	0.93568
chr7	26880694	26880696	0.90321
chr7	27023229	27023231	0.81814
chr7	27097109	27097111	0.7169
chr7	27166371	27166870	0.87524
chr7	27166871	27167370	0.61558
chr7	27167371	27167870	0.8093
chr7	27167871	27168370	1.11473
chr7	27168371	27168870	1.26468
chr7	27168871	27169370	0.85028
chr7	27169371	27169870	0.81954
chr7	27169871	27170370	0.98122
chr7	27170371	27170870	1.10036
chr7	27170871	27171370	0.95826
chr7	27171371	27171870	1.51109
chr7	27171871	27172391	0.93415
chr7	27173338	27173837	0.58615
chr7	27173838	27174316	0.65267
chr7	27330818	27330820	0.85508
chr7	27337548	27337550	1.06312
chr7	27385160	27385162	1.01565
chr7	27397943	27397945	1.10753
chr7	27432687	27432689	0.57508
chr7	27462512	27462514	1.0615
chr7	27486343	27486345	0.91621
chr7	27585011	27585013	0.80437
chr7	27603521	27603523	0.57286
chr7	27866764	27866766	1.11417
chr7	27994447	27994449	1.05099
chr7	28857879	28857881	0.65875
chr7	28971447	28971449	0.98126
chr7	29909256	29909258	0.78877
chr7	30159533	30159535	0.61199
chr7	30924206	30924208	1.2792
chr7	31385092	31385094	1.20654
chr7	31543616	31543618	0.8025
chr7	32192894	32192896	0.87094
chr7	32551522	32551524	0.36808
chr7	33097052	33097054	0.81086
chr7	33865504	33865506	0.66349
chr7	34291772	34291774	0.83792
chr7	34621584	34621586	0.68357
chr7	35284978	35284980	0.88585
chr7	35819053	35819055	0.89873
chr7	36429990	36429992	1.02047
chr7	36791165	36791167	1.09397
chr7	37346667	37346669	1.10917
chr7	37874182	37874184	1.19349
chr7	38309852	38309854	1.21602
chr7	38536697	38536699	0.64324
chr7	39278628	39278630	1.16347
chr7	39508460	39508462	1.15824
chr7	39988472	39988474	0.9586
chr7	40916718	40916720	1.15841
chr7	41438672	41438674	1.03186
chr7	41562140	41562142	0.66835
chr7	42300294	42300296	0.96563
chr7	42750725	42750727	0.87992
chr7	43359721	43359723	0.64871
chr7	43848971	43848973	1.00703
chr7	44226477	44226479	1.17506
chr7	44575561	44575563	0.99408
chr7	45093421	45093423	0.74681
chr7	45507283	45507285	0.80239
chr7	46255764	46255766	0.71978
chr7	46644732	46644734	0.80256
chr7	47105360	47105362	0.71199
chr7	47761580	47761582	0.70744
chr7	48072235	48072237	0.84265
chr7	48709682	48709684	0.70155
chr7	49374003	49374005	1.00127
chr7	49745885	49745887	0.82736
chr7	49977990	49977992	0.8513
chr7	50012838	50012840	0.65997
chr7	50028770	50028772	0.59125
chr7	50088790	50088792	1.02152
chr7	50122094	50122096	0.76579
chr7	50149337	50149339	0.99619
chr7	50209416	50209418	1.18431
chr7	50230508	50230510	0.62104
chr7	50305394	50305893	0.88339
chr7	50305894	50306393	0.8197
chr7	50306394	50306893	1.02838
chr7	50306894	50307393	0.90169
chr7	50307394	50307893	0.83658
chr7	50307894	50308393	1.02282
chr7	50308394	50308893	1.09631
chr7	50308894	50309414	0.90281
chr7	50319051	50319111	1.17791
chr7	50322277	50322279	0.52007
chr7	50327627	50327767	1.213
chr7	50344292	50344791	0.94751
chr7	50344792	50345291	0.76286
chr7	50345292	50345718	1.15061
chr7	50345835	50346312	1.17334
chr7	50348292	50348791	1.13288
chr7	50348792	50349291	0.99039
chr7	50349292	50349791	1.07342
chr7	50349792	50350312	1.18191
chr7	50361292	50361531	0.83041
chr7	50361886	50362385	1.02627
chr7	50362386	50362885	1.08567
chr7	50362886	50363312	1.00963
chr7	50365292	50365527	0.99511
chr7	50365987	50366486	1.06515
chr7	50366487	50366986	1.12643
chr7	50366987	50367486	1.1508
chr7	50367487	50367986	1.32131
chr7	50367987	50368312	1.09467
chr7	50376522	50376803	1.11831
chr7	50382529	50382717	1.18782
chr7	50387334	50387480	0.9723
chr7	50390452	50390454	0.78239
chr7	50391718	50391873	1.127
chr7	50394292	50394791	1.13991
chr7	50394792	50395291	0.93193
chr7	50395292	50395791	0.99753
chr7	50395792	50396312	0.8414
chr7	50399907	50400406	1.14868
chr7	50400407	50400637	0.80821
chr7	50415292	50415791	1.06442
chr7	50415792	50416291	1.28786
chr7	50416292	50416791	1.08208
chr7	50416792	50417312	1.09278
chr7	50433741	50433743	0.84206
chr7	50442377	50442379	0.96193
chr7	50485352	50485354	0.85691
chr7	50524614	50524616	0.95229
chr7	50633965	50633967	0.93831
chr7	50660386	50660388	1.17134
chr7	50742073	50742075	1.07215
chr7	50785453	50785455	1.17061
chr7	50818179	50818181	1.10114
chr7	51183387	51183389	0.68168
chr7	51898672	51898674	1.11594
chr7	52054882	52054884	0.80295
chr7	52435350	52435352	0.32631
chr7	53259180	53259182	0.76991
chr7	53593092	53593094	0.92881
chr7	53952138	53952140	0.57858
chr7	54630977	54630979	0.97207
chr7	54664631	54664633	1.01226
chr7	54693816	54693818	0.80077
chr7	54738104	54738106	0.67287
chr7	54799111	54799113	1.01696
chr7	54843144	54843146	0.94933
chr7	54889642	54889644	0.46886
chr7	54897011	54897013	1.05503
chr7	54955492	54955494	1.0412
chr7	54976305	54976307	0.98518
chr7	55019267	55019375	0.35672
chr7	55067178	55067180	1.24424
chr7	55118912	55118914	0.71484
chr7	55142275	55142447	1.27395
chr7	55143294	55143498	1.13784
chr7	55146595	55146750	1.07426
chr7	55151283	55151372	1.41866
chr7	55152535	55152674	1.07923
chr7	55154000	55154162	1.3989
chr7	55155819	55155956	1.0311
chr7	55156522	55156669	1.14946
chr7	55156748	55156842	1.16007
chr7	55157652	55157763	1.15973
chr7	55160128	55160348	1.20561
chr7	55161488	55161641	1.27187
chr7	55163722	55163833	1.33711
chr7	55165269	55165447	1.2077
chr7	55171164	55171223	1.21014
chr7	55172972	55173134	1.39561
chr7	55173910	55174053	1.36691
chr7	55174711	55174830	1.0973
chr7	55181282	55181488	1.0852
chr7	55191708	55191884	1.28309
chr7	55192755	55192851	1.26004
chr7	55198706	55198873	1.3973
chr7	55200305	55200423	1.19646
chr7	55201177	55201365	1.24627
chr7	55201724	55201792	1.21993
chr7	55202506	55202635	1.14392
chr7	55205245	55205627	1.14174
chr7	55267033	55267035	1.03853
chr7	55324596	55324598	0.76891
chr7	55366452	55366454	0.8251
chr7	55375109	55375111	0.75496
chr7	55448177	55448179	1.02903
chr7	55488348	55488350	1.192
chr7	55517490	55517492	1.10808
chr7	55561018	55561020	1.13708
chr7	55573293	55573295	0.56055
chr7	55635693	55635695	0.69341
chr7	56213079	56213081	1.20042
chr7	56633508	56633510	0.52094
chr7	57152978	57152980	0.81902
chr7	57808153	57808155	0.0
chr7	57979842	57979844	1.00773
chr7	61741083	61741085	0.60613
chr7	62592749	62592751	1.18797
chr7	63380397	63380399	0.52097
chr7	63766520	63766522	1.23658
chr7	64431069	64431071	0.41854
chr7	64975313	64975315	0.27162
chr7	65504402	65504404	0.54191
chr7	66018254	66018256	0.51192
chr7	66858512	66858514	1.03553
chr7	67172013	67172015	0.79127
chr7	67926898	67926900	0.70809
chr7	68403724	68403726	1.01001
chr7	68993486	68993488	0.44936
chr7	69267626	69267628	1.11125
chr7	69786943	69786945	1.01427
chr7	70318211	70318213	1.14558
chr7	71301318	71301320	0.25009
chr7	71687783	71687785	0.30372
chr7	72064362	72064364	0.90775
chr7	72578055	72578057	0.65226
chr7	73869817	73869819	0.89958
chr7	76203819	76203821	1.42115
chr7	76397917	76397919	0.94444
chr7	77349589	77349591	0.85348
chr7	77380812	77380814	0.62889
chr7	78262374	78262376	1.18297
chr7	78390278	78390280	0.66031
chr7	79043021	79043023	0.98816
chr7	79474900	79474902	0.43656
chr7	80015138	80015140	0.91946
chr7	80745869	80745871	1.05606
chr7	81273356	81273358	0.74871
chr7	81773196	81773198	0.47585
chr7	81941666	81941668	0.74534
chr7	82750560	82750562	0.77251
chr7	83306984	83306986	0.68204
chr7	83589645	83589647	0.23356
chr7	84294139	84294141	0.87448
chr7	84660151	84660153	0.59912
chr7	85325307	85325309	0.35434
chr7	85474976	85474978	0.73595
chr7	86275157	86275159	1.08207
chr7	86449942	86449944	0.77657
chr7	87081035	87081037	0.94434
chr7	87589030	87589032	0.89663
chr7	88037350	88037352	0.60823
chr7	88638031	88638033	0.05679
chr7	89090551	89090553	0.56966
chr7	89751574	89751576	1.20273
chr7	90177981	90177983	0.94649
chr7	90400838	90400840	0.86388
chr7	90960435	90960437	0.93425
chr7	91470122	91470124	1.0635
chr7	92234385	92234387	0.79288
chr7	92256558	92256560	0.91326
chr7	92284903	92284905	0.97899
chr7	92322527	92322529	0.90514
chr7	92347911	92347913	0.64587
chr7	92398724	92398726	1.10251
chr7	92615129	92615296	1.05198
chr7	92618061	92618217	1.22497
chr7	92618761	92618763	0.83575
chr7	92623025	92623096	0.79713
chr7	92671415	92671545	0.96574
chr7	92725615	92725803	1.06993
chr7	92774685	92774841	1.22086
chr7	92794190	92794192	0.97362
chr7	92833080	92833333	0.58281
chr7	92909084	92909086	0.51131
chr7	92914758	92914760	1.10808
chr7	92925395	92925397	1.04757
chr7	92948954	92948956	1.22552
chr7	92981999	92982001	0.85764
chr7	93007555	93007557	0.65199
chr7	93029845	93029847	1.04993
chr7	93037402	93037404	1.17734
chr7	93041117	93041119	0.85312
chr7	93055928	93055930	0.69162
chr7	93067318	93067320	0.87781
chr7	93076698	93076700	0.96663
chr7	93089439	93089441	1.19377
chr7	93099484	93099486	0.84818
chr7	93101317	93101816	1.10629
chr7	93101817	93102316	1.02168
chr7	93102317	93102816	1.05504
chr7	93102817	93103316	0.93857
chr7	93103317	93103816	0.89635
chr7	93103817	93104316	1.02827
chr7	93104317	93104816	0.99355
chr7	93104817	93105316	0.99107
chr7	93105317	93105816	1.14825
chr7	93105817	93106115	1.10938
chr7	93116056	93116058	1.34891
chr7	93127826	93127828	1.16071
chr7	93131188	93131190	0.43803
chr7	93131206	93131705	1.0167
chr7	93131706	93132205	1.01327
chr7	93132206	93132705	1.06082
chr7	93132706	93133205	1.05457
chr7	93133206	93133705	1.00437
chr7	93133706	93134205	0.97983
chr7	93134206	93134705	1.03733
chr7	93134706	93135205	1.14539
chr7	93135206	93135705	1.27068
chr7	93135706	93136001	1.12819
chr7	93147385	93147387	0.88082
chr7	93151716	93151718	1.2293
chr7	93160970	93160972	1.31585
chr7	93188414	93188416	0.90074
chr7	93197925	93197927	1.35742
chr7	93202571	93202573	1.0545
chr7	93212813	93212815	0.9843
chr7	93271727	93271729	0.94649
chr7	93664849	93664851	0.68713
chr7	94052563	94052565	1.23838
chr7	94815437	94815439	0.78568
chr7	95170772	95170774	0.63037
chr7	95831558	95831560	0.68503
chr7	96156032	96156034	1.09185
chr7	96745906	96745908	0.92389
chr7	96948676	96948678	0.87663
chr7	97493656	97493658	0.60821
chr7	98308668	98308670	0.53399
chr7	98525792	98525794	1.02655
chr7	99205562	99205564	0.47278
chr7	99843070	99843072	1.07504
chr7	100119277	100119279	0.61983
chr7	100878607	100878609	0.78109
chr7	101451576	101451578	0.6432
chr7	101817629	101817679	0.63795
chr7	101916104	101916235	1.10969
chr7	102028087	102028155	0.96967
chr7	102070328	102070427	0.96326
chr7	102079555	102079557	0.94738
chr7	102097353	102097511	1.06466
chr7	102104325	102104469	1.09778
chr7	102111687	102111784	1.05706
chr7	102115196	102115283	1.08624
chr7	102158549	102158618	1.11074
chr7	102170435	102170560	1.27593
chr7	102178458	102178667	1.079
chr7	102189802	102189881	1.27804
chr7	102193831	102193900	1.02911
chr7	102195496	102195613	0.89063
chr7	102196623	102197122	1.16677
chr7	102197123	102197315	1.11327
chr7	102198791	102198877	1.13255
chr7	102200060	102200182	1.09549
chr7	102201349	102201848	1.42851
chr7	102201849	102202214	1.29084
chr7	102204380	102204566	1.12316
chr7	102205103	102205180	0.87138
chr7	102227356	102227679	1.2748
chr7	102234041	102234250	1.07201
chr7	102239309	102239594	1.09373
chr7	102248401	102248900	0.55999
chr7	102248901	102249052	0.59963
chr7	102447890	102447892	1.04249
chr7	103002704	103002706	1.26174
chr7	103553203	103553205	0.99364
chr7	103925284	103925286	0.82201
chr7	104438751	104438753	0.75593
chr7	105040942	105041033	0.39325
chr7	105062153	105062288	1.22376
chr7	105063340	105063590	0.89632
chr7	105066716	105066817	0.70131
chr7	105073608	105073687	0.8947
chr7	105074632	105074825	1.08473
chr7	105076032	105076091	0.89779
chr7	105076952	105077203	0.95388
chr7	105077292	105077443	0.86818
chr7	105078835	105078973	1.20579
chr7	105081677	105081807	0.75019
chr7	105089998	105090283	0.90396
chr7	105091205	105091324	0.87082
chr7	105101414	105101599	1.03271
chr7	105101875	105102204	0.96905
chr7	105105428	105105703	0.93124
chr7	105105848	105106013	0.94461
chr7	105106511	105106782	0.77901
chr7	105107155	105107232	0.75115
chr7	105107351	105107935	1.00621
chr7	105108931	105109238	1.30297
chr7	105110269	105110378	1.1305
chr7	105110466	105110612	1.32506
chr7	105110760	105110878	1.06203
chr7	105111814	105112313	1.2068
chr7	105112314	105112813	0.94992
chr7	105112814	105113343	0.8523
chr7	105333758	105333760	0.81385
chr7	105635707	105635709	0.82069
chr7	106240443	106240445	0.87359
chr7	106463761	106463763	0.79979
chr7	106863097	106863099	1.05785
chr7	106867551	106868050	0.89263
chr7	106868051	106868550	0.82559
chr7	106868551	106869050	1.01216
chr7	106869051	106869566	1.11989
chr7	106872526	106872612	1.28907
chr7	106872702	106872948	1.13175
chr7	106874689	106874813	1.12689
chr7	106879508	106879675	1.14927
chr7	106882106	106882217	0.83336
chr7	106883022	106883173	1.18539
chr7	106884144	106884276	0.99441
chr7	106886124	106886302	1.46967
chr7	106905098	106905397	1.02549
chr7	107707926	107707928	0.80546
chr7	108090303	108090305	0.99595
chr7	108717678	108717680	0.43954
chr7	109208222	109208224	0.53824
chr7	109705763	109705765	1.01285
chr7	110463895	110463897	0.66106
chr7	111039294	111039296	0.67457
chr7	111857471	111857473	1.11473
chr7	112153158	112153160	0.67237
chr7	112535032	112535034	0.85421
chr7	112994602	112994604	0.79419
chr7	113588654	113588656	1.00624
chr7	114348481	114348483	0.81808
chr7	114387213	114387215	0.80152
chr7	115063014	115063016	0.40792
chr7	115478709	115478711	0.96676
chr7	116072348	116072350	0.56022
chr7	116516906	116516908	0.73285
